,Comp,SuperCell,A1,A2,numA1,numA2,numAllCat,yA2,TotEng,Converged,lambda,sigma,tilt
168,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0017231976933884674,-50.9999427975,True,1.000002140445577,0.0062053670462798695,0.0
169,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9869379222944943,-67.5496829375,True,1.0003834314815694,,1.833253229792419
170,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9869379222944943,-67.52452325,True,1.000564206916693,,2.923963807779602
171,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9869379222944943,-67.6020444775,True,1.001347256882524,4.841638545621726,4.153947119916904e-07
172,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024031045394963146,-50.99035033,True,1.0000200755258408,0.07128836007946072,2.84591215417198e-07
173,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09898298970967256,-53.07381791,True,1.0000005877929556,0.0019011091975330067,3.8773756393048867e-07
174,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35195771469450055,-57.21325054,True,1.0001207115037567,0.42441324920889456,4.929264444903661e-07
175,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35195771469450055,-57.22551550875,True,1.0000681274507848,0.2427644507097937,2.0327943958371286e-07
176,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35195771469450055,-57.22002185,True,1.0004381195485361,1.547347416489344,4.0247275657524445e-07
177,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.012780082254812197,-50.98734414,True,1.0000022820568484,0.007337659509229481,0.0
178,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.012780082254812197,-50.992792435,True,1.0000000340698063,,2.142384298964702
179,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.012780082254812197,-50.996991045,True,1.0000128255526075,,1.8679871559254089
180,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.1975940374170685,-55.1334199675,True,1.0000114254389811,,4.266780121176851
181,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8918614466620715,-65.50604103,True,1.000639035179989,,2.079871755012747
182,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.02548215621674066,-50.99481104875,True,1.000005725567802,0.01958104000364029,2.84591215417198e-07
183,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6191064620630226,-61.3507870225,True,1.000160716271286,0.5570682886062259,4.129770623539439e-07
184,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9697756667442026,-67.5270790575,True,1.000591710796163,,1.8359901270733463
185,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9697756667442026,-67.56865939375,True,1.000568023666252,,3.6692975541786814
186,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9697756667442026,-67.55296076875,True,1.0006080467369733,1.963936181065203,1.8972747694479865e-07
187,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17734379258857047,-53.03493768625,True,1.0000014690337282,0.004712900696964183,4.929264444903661e-07
188,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.913529872385354,-65.47161494,True,1.000024789103664,0.0689302817412775,4.0247275657524445e-07
189,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6367865620261913,-61.33151187125,True,1.000027139873795,0.09659163379904726,2.84591215417198e-07
190,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.913529872385354,-65.48158903375,True,1.0000555779698466,,2.124804283745538
191,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.913529872385354,-65.47535019,True,1.0000673282348134,0.23313236290562997,3.287967933514654e-07
192,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.016071205827494883,-51.00889749375,True,1.0000020743014906,0.006068563437924531,4.1480073358792805e-07
193,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.016071205827494883,-50.99708449125,True,1.000000123593822,,2.142043920395312
194,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7184061911434056,-63.37361191375,True,1.0002502737735415,0.8592485918386933,0.0
195,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7184061911434056,-63.4303609775,True,1.00022407733804,,8.434645027501482
196,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7184061911434056,-63.4409230525,True,1.0005698665425604,1.979558946316138,1.42295607708599e-07
197,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2794032290326154,-55.14281979875,True,1.000039978497104,0.14348834089320994,2.84591215417198e-07
198,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2794032290326154,-55.13554533625,True,1.000098031025672,,6.379324376709419
199,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8248483001986463,-65.4729048925,True,1.000472387279821,1.5486193732000355,3.519520960789388e-07
200,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8248483001986463,-65.47502738375,True,1.0000302296492007,105.24770530004596,2.125952363293944
201,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8248483001986463,-65.5033100875,True,1.0005488894513346,1.9510834831556607,0.0
202,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9313304838011781,-65.49764507,True,1.0000041440691614,,5.985810340926843
203,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9313304838011781,-65.50907429125,True,1.0002812699950983,,2.454247820788585
204,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9313304838011781,-65.51352040625,True,1.000313804829257,1.0950059996431087,4.743186923619966e-08
205,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6736286681039175,-61.36759570875,True,1.0000552137247212,0.19449443429176155,4.929264444903661e-07
206,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9313304838011781,-65.5018073775,True,1.0000483275047332,,3.715088106519887
207,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5472842927993686,-59.2753448475,True,1.0002933722937333,1.0300160966739031,3.287967933514654e-07
208,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9712903192736541,-67.55403896625,True,1.0001461969317327,0.5226878404123129,2.84591215417198e-07
209,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9712903192736541,-67.60198922,True,1.0000966839584535,0.23424345548195522,2.84591215417198e-07
210,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9712903192736541,-67.63389727375,True,1.0004063192460548,1.3153658097364598,4.7031302251158565e-07
211,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9712903192736541,-67.5774753475,True,1.0005445782804414,1.7760749826112932,6.363653034721408e-07
212,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006320510830580051,-51.00142613125,True,1.0000038852726754,92.05887652354505,1.8718190540781812
213,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006320510830580051,-51.0032713075,True,1.000007414666792,0.022373304478212647,4.929264444903661e-07
214,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006320510830580051,-50.9879874825,True,1.0000086819329834,0.030074703870708226,0.0
215,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9471037207324039,-67.58595852875,True,1.0004599460718882,1.5270425431216104,5.69182430834396e-07
216,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9471037207324039,-67.56428808875,True,1.0002283823142193,0.7943678337720924,2.84591215417198e-07
217,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.002661605367208386,-50.983833695,True,1.0000007697106215,0.0026041012628806445,2.84591215417198e-07
218,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.002661605367208386,-50.99640786375,True,1.000001232782653,,2.4971322968405496
219,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7879745365643449,-63.38962323125,True,1.0000091098184256,,5.984770963365385
220,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7879745365643449,-63.4279342325,True,1.0004551429048996,1.630480144739564,4.929264444903661e-07
221,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.002661605367208386,-50.98615228875,True,1.0000014607737886,,3.744027142293685
222,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.982820132863281,-67.578424375,True,1.0002778547259363,0.9348231943176771,4.7031302251158565e-07
223,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.982820132863281,-67.55756224375,True,1.0001572375423793,0.436242745143872,4.816197335009758e-07
224,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.528057466424228,-59.2257941225,True,1.0000075808047062,,1.8684788658081217
225,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.982820132863281,-67.52391887875,True,1.0006635167024722,2.365707371620882,3.7889644834363514e-07
226,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.982820132863281,-67.58628919625,True,1.0004986015059194,,2.9358901833805002
227,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5,-59.27304349875,True,1.000263465101927,92.91652795946916,1.8384797068426137
228,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7141837149530709,-63.4049176025,True,1.0002869720485947,369.09212497415365,7.382295866391136
229,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.4344696290199159,-57.22318817625,True,1.0001286742705986,0.44737871016618486,2.84591215417198e-07
230,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.370631175174041,-57.22661370625,True,1.0000960571979516,0.3283189676385622,4.0247275657524445e-07
231,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8488008431655344,-65.43218014375,True,1.0006042387677965,1.8827206243100654,3.7889644834363514e-07
232,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.067243390643561,-53.0534693475,True,1.0000068948675944,0.014008167306570412,2.84591215417198e-07
233,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.067243390643561,-53.06540722625,True,1.000036940874447,0.13093537223981466,3.140616007067096e-07
234,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.067243390643561,-53.07197839875,True,1.0000302004175619,147.37468576902955,2.9813998342599577
235,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9191272123109459,-65.5093305575,True,1.0000275582876832,0.09869552255187236,4.590063115221955e-07
236,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9191272123109459,-65.5070015625,True,1.0006434474124135,2.2666622081463093,3.557390192714975e-08
237,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1386586891510594,-53.0773424,True,1.000043639784398,0.147059119335086,0.0
238,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1386586891510594,-53.06608603875,True,1.000039130702768,0.1369127268472127,3.631789095225623e-07
239,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8785897275565056,-65.48449242625,True,1.0000015216855462,0.005339306823991042,3.58267178640977e-07
240,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8785897275565056,-65.46391439375,True,1.0001009381194135,,2.965192205129478
241,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8785897275565056,-65.53400441875,True,1.0006052141894832,1.876485020384487,4.816197335009758e-07
242,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-51.00447967625,True,1.0000010203614111,105.1973577202739,2.13998949185556
243,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-51.00102005625,True,1.0000016734021329,0.004982734393211384,4.929264444903661e-07
244,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-50.9895377275,True,1.000000834960252,0.002981879850037799,2.84591215417198e-07
245,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.920231630351023,-65.49215291875,True,1.0004943178358148,1.7578297665981228,3.2388506246988015e-07
246,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.920231630351023,-65.53118241375,True,1.0006803864515383,2.339234679121204,4.6688454085622004e-07
247,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9572034175527371,-67.5781607025,True,1.0004578335869758,1.610993610163826,4.0247275657524445e-07
248,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9572034175527371,-67.61948263625,True,1.0006001437661967,2.1431941764680165,8.131177583348513e-08
249,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9572034175527371,-67.556344995,True,1.0009750070059844,,2.078867782502455
250,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9572034175527371,-67.6088781325,True,1.0005090112847377,1.8086431015131288,0.0
251,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9572034175527371,-67.5129708075,True,1.0002425532350814,,7.365810249165327
252,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9042088584166141,-65.49600295875,True,1.0005389021262951,,2.9317692009484877
253,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9042088584166141,-65.51180068375,True,1.000363239080099,1.3112356304765975,3.7889644834363514e-07
254,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9042088584166141,-65.489946785,True,1.0000864012994077,0.28197360784145986,5.96055579889494e-07
255,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9042088584166141,-65.50070294875,True,1.0003967111390293,,1.8304198809374208
256,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9042088584166141,-65.50723431125,True,1.0007813013247773,2.731175691601326,0.0
257,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.08767725138644156,-53.0591198225,True,1.000000493756807,0.0015443942039273615,1.8972747694479865e-07
258,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.08767725138644156,-53.0821263975,True,1.000010994665315,0.03894199145139186,0.0
259,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.3117496392781083,-55.13371082625,True,1.000160569902689,147.80267002483419,2.9589359081334323
260,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.3117496392781083,-55.1431395075,True,1.0001305645533043,,2.1194634147525853
261,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.4301202334026991,-57.244050315,True,1.0002090644500081,0.7051298874834294,4.37320358075593e-07
262,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.07030469908125037,-53.0547361825,True,1.0000035853395923,,4.98964716583195
263,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.36370428709946034,-57.1935061525,True,1.0001917845048334,,4.929304238871281
264,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5976104553291435,-61.3485586325,True,1.0000227438153901,0.047420851360365224,2.84591215417198e-07
265,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5976104553291435,-61.35502784625,True,1.0003412282710715,1.1550845774927236,4.929264444903661e-07
266,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9414298385566243,-67.62578103875,True,1.0007163774573662,,2.9425072022014396
267,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024631775127707534,-50.9962649775,True,1.0000023835924527,,2.1396127413754096
268,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024631775127707534,-50.99698128,True,1.000001074436626,0.0032051344303738903,5.31054437662381e-07
269,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024631775127707534,-50.99307905625,True,1.0000068011327503,,3.0235755010901477
270,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024631775127707534,-50.998980565,True,1.0000009058570662,0.003014407621720659,3.287967933514654e-07
271,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5160523216674866,-59.29499146625,True,1.0000806974602368,,1.8549168840427879
272,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.06238777968655507,-50.9942563375,True,1.0000009654098283,0.0029752678235442642,2.0327943958371286e-07
273,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.06238777968655507,-50.9973860275,True,1.0000019944412886,,4.278206873128725
274,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5287628090112776,-59.26929235375,True,1.0001572304085284,0.5482931646864447,0.0
275,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6152769099282737,-61.35972268625,True,1.0004575575619075,,2.9273658018900988
276,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5287628090112776,-59.30111824625,True,1.0001448665162145,,5.559400651868085
277,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-51.00215749625,True,1.0000024807732777,0.008605895794250995,2.84591215417198e-07
278,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-50.99988490875,True,1.000005683155368,0.01977760184869088,2.84591215417198e-07
279,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.006081489409117458,-50.9992030475,True,1.0000000258143313,6.121391410224982e-05,6.229287289445919e-07
280,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8785897275565056,-65.52551433375,True,1.000421224128955,1.4531642705007404,4.0247275657524445e-07
281,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6347658182421301,-61.3313964025,True,1.0000756088493232,0.22112225255010118,3.7300237128573284e-07
282,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.42804958906073143,-57.19804982875,True,1.0000732904600675,184.34494712057295,3.7230317717343158
283,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.37503385268338185,-57.19798031125,True,1.0000289357687173,,2.128972558404922
284,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.42804958906073143,-57.23600008,True,1.0001741317033932,0.606170343960654,2.84591215417198e-07
285,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.559466027460026,-59.25147260875,True,1.0001808235681884,0.6266432361520214,0.0
286,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.6988781056866609,-63.4349926575,True,1.0004823619157384,1.6215328136404055,4.631642689084849e-07
287,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2648741560251169,-55.1258249475,True,1.0001290141023285,0.46183953007791395,5.413974851245373e-07
288,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.374266962678269,-57.2282702325,True,1.0000755630096583,,2.477465641516978
289,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.64664242071902,-61.38071645625,True,1.0000034817871284,0.0043462796334362555,0.0
290,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8744780006829289,-65.47397534625,True,1.000621138397936,2.029614256541484,4.0247275657524445e-07
291,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8757497376282442,-65.50493303,True,1.000579972605169,,7.331885750850447
292,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3379789650177685,-57.2252085425,True,1.0000534849202387,,2.126830183694801
293,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6548486944890366,-61.33919042125,True,1.0001422383108978,,4.949232501814227
294,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9304724772766599,-65.461934005,True,1.000266227805785,0.843277824524426,0.0
295,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9304724772766599,-65.45359406375,True,1.0007618355176666,2.670091197989603,0.0
296,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3379789650177685,-57.21325080625,True,1.000218058402844,0.7199556949706768,0.0
297,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9939454183597674,-67.52873517375,True,1.0003254046929506,1.1309468840974328,2.84591215417198e-07
298,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9939454183597674,-67.59972381125,True,1.0002030855268622,0.6642951553027566,4.0247275657524445e-07
299,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9939454183597674,-67.579185665,True,1.0001257930892675,0.44591529274881164,3.4411556658096025e-07
300,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9939454183597674,-67.60504905625,True,1.0001585548710008,,4.225373599238295
301,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9939454183597674,-67.5896640025,True,1.0006262917579143,124.8717469893565,2.434780754300577
302,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.026418266264203627,-50.99544561875,True,1.0000044740803036,0.014980826202515141,2.84591215417198e-07
303,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.026418266264203627,-50.98893291625,True,1.0000005302263482,,1.8732564445601685
304,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.026418266264203627,-51.00037013125,True,1.0000004044129,0.001155334800592713,4.0247275657524445e-07
305,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.026418266264203627,-50.99726959625,True,1.000001758453835,0.006226529302105868,2.993264080619538e-07
306,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5300957887208033,-59.26202205375,True,1.0000644902078828,0.2099195790477174,2.84591215417198e-07
307,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6099796337006915,-61.31634366125,True,1.0000256299625834,0.08344907346032424,0.0
308,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9955178530902493,-67.588713585,True,1.0003981304482097,1.3116455651267311,4.250861785540249e-07
309,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9955178530902493,-67.553271865,True,1.000418686817257,1.2210707642468623,2.84591215417198e-07
310,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9955178530902493,-67.5386857175,True,1.0001780982592945,0.5426928303697933,2.84591215417198e-07
311,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9955178530902493,-67.5723114275,True,1.0001587118894169,0.41040937056588406,0.0
312,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2828901116880368,-55.13548447375,True,1.0000286872945803,,3.7315057519022807
313,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2828901116880368,-55.11734226,True,1.000049861666441,0.17802521863188248,4.929264444903661e-07
314,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5986467572283196,-61.33072055,True,1.0000808438842865,0.28700173971788884,2.84591215417198e-07
315,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7344453287233395,-63.4146654,True,1.000356028976882,1.1222826052613715,4.153947119916904e-07
316,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5986467572283196,-61.34203679,True,1.0005350735678675,1.888156423378919,6.184354460994189e-07
317,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01035123665469928,-50.99553128625,True,1.0000077457784298,,3.7404697956586
318,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01035123665469928,-50.99517575375,True,1.0000240595029333,,4.263979065962023
319,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01035123665469928,-50.9949620925,True,1.0000052874867595,92.06369811062265,1.8701850101843247
320,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01035123665469928,-50.9814337825,True,1.0000000979065709,0.00034821516081644314,0.0
321,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6824870299319445,-61.3865589225,True,1.0000869389238265,,5.129095576913021
322,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.41904935792525433,-57.23168872375,True,1.00033819114446,,4.19881955527015
323,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829070110449477,-67.5751474325,True,1.0002347640994402,0.8422577982550302,4.153947119916904e-07
324,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829070110449477,-67.549458,True,1.0004506316428587,1.3594748899613087,3.4353198599622124e-07
325,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829070110449477,-67.61023678,True,1.0003043480765588,1.0985679036116476,7.11478038542995e-08
326,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829070110449477,-67.61836242875,True,1.0002907158936247,0.8626340124726702,2.84591215417198e-07
327,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2710787702835582,-55.15310368375,True,1.0000511988694503,0.17590904227529475,4.0247275657524445e-07
328,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3553444395893721,-57.225774155,True,1.00028158344488,0.9872183075898178,0.0
329,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6366814996288052,-61.28772851125,True,1.0001389037796846,0.4603044816501488,2.84591215417198e-07
330,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6366814996288052,-61.32583331375,True,1.0002185892493964,147.84422246524272,2.9621897813643914
331,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.590936613085502,-61.40965921875,True,1.0001460888898,,6.340498127358235
332,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.009403951548823675,-51.00384062875,True,1.0000147681318539,0.051219428158080824,3.449766484930667e-07
333,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.009403951548823675,-50.99477033125,True,1.000003224934043,0.010594498126420979,0.0
334,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9086610494499053,-65.4956090125,True,1.000001657801183,0.005670454536700524,2.84591215417198e-07
335,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8540031085898119,-65.48660130375,True,1.0000219972414799,0.07693212159704657,0.0
336,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9086610494499053,-65.4764211475,True,1.000239139843402,148.05739363181527,2.9610831531796666
337,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.038837777015871766,-51.0023603725,True,1.0000038049600681,,2.4946956607861686
338,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.2899875214310196,-55.11775966375,True,1.0000907815782165,,2.1218787498367315
